Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
ITA,2001-09-01,2001-09-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2001,2001,,77.410594,X,base year is 2015
ITA,2002-09-01,2002-09-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2002,2002,,79.407431,X,base year is 2015
ITA,2003-09-01,2003-09-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2003,2003,,81.603940,X,base year is 2015
ITA,2004-09-01,2004-09-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2004,2004,,83.334533,X,base year is 2015
ITA,2005-09-01,2005-09-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2005,2005,,84.998565,X,base year is 2015
ITA,2006-09-01,2006-09-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2006,2006,,86.795709,X,base year is 2015
ITA,2007-09-01,2007-09-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2007,2007,,88.260059,X,base year is 2015
ITA,2008-09-01,2008-09-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2008,2008,,91.588113,X,base year is 2015
ITA,2009-09-01,2009-09-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2009,2009,,91.787806,X,base year is 2015
ITA,2010-09-01,2010-09-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2010,2010,,93.252145,X,base year is 2015
ITA,2011-09-01,2011-09-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2011,2011,,96.030137,X,base year is 2015
ITA,2012-09-01,2012-09-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2012,2012,,99.100871,X,base year is 2015
ITA,2013-09-01,2013-09-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2013,2013,,100.031393,X,base year is 2015
ITA,2014-09-01,2014-09-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2014,2014,,99.845295,X,base year is 2015
ITA,2015-09-01,2015-09-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2015,2015,,100.031393,X,base year is 2015
ITA,2016-09-01,2016-09-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2016,2016,,100.131424,X,base year is 2015
ITA,2017-09-01,2017-09-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2017,2017,,101.231770,X,base year is 2015
ITA,2018-09-01,2018-09-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2018,2018,,102.632209,X,base year is 2015
ITA,2019-09-01,2019-09-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2019,2019,,102.932303,X,base year is 2015
ITA,2020-09-01,2020-09-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2020,2020,,102.332115,X,base year is 2015
ITA,2021-09-01,2021-09-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2021,2021,,104.932931,X,base year is 2015
ITA,2022-09-01,2022-09-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2022,2022,,114.235851,X,base year is 2015
ITA,2023-09-01,2023-09-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2023,2023,,120.337766,X,base year is 2015
ITA,2000-10-01,2000-10-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2000,2000,,75.680001,X,base year is 2015
ITA,2001-10-01,2001-10-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2001,2001,,77.543716,X,base year is 2015
ITA,2002-10-01,2002-10-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2002,2002,,79.607113,X,base year is 2015
ITA,2003-10-01,2003-10-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2003,2003,,81.670501,X,base year is 2015
ITA,2004-10-01,2004-10-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2004,2004,,83.334533,X,base year is 2015
ITA,2005-10-01,2005-10-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2005,2005,,85.198248,X,base year is 2015
ITA,2006-10-01,2006-10-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2006,2006,,86.729148,X,base year is 2015
ITA,2007-10-01,2007-10-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2007,2007,,88.526302,X,base year is 2015
ITA,2008-10-01,2008-10-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2008,2008,,91.588113,X,base year is 2015
ITA,2009-10-01,2009-10-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2009,2009,,91.854357,X,base year is 2015
ITA,2010-10-01,2010-10-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2010,2010,,93.451828,X,base year is 2015
ITA,2011-10-01,2011-10-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2011,2011,,96.588453,X,base year is 2015
ITA,2012-10-01,2012-10-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2012,2012,,99.100871,X,base year is 2015
ITA,2013-10-01,2013-10-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2013,2013,,99.845295,X,base year is 2015
ITA,2014-10-01,2014-10-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2014,2014,,99.938334,X,base year is 2015
ITA,2015-10-01,2015-10-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2015,2015,,100.217451,X,base year is 2015
ITA,2016-10-01,2016-10-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2016,2016,,100.031393,X,base year is 2015
ITA,2017-10-01,2017-10-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2017,2017,,101.031707,X,base year is 2015
ITA,2018-10-01,2018-10-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2018,2018,,102.632209,X,base year is 2015
ITA,2019-10-01,2019-10-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2019,2019,,102.832272,X,base year is 2015
ITA,2020-10-01,2020-10-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2020,2020,,102.532178,X,base year is 2015
ITA,2021-10-01,2021-10-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2021,2021,,105.633151,X,base year is 2015
ITA,2022-10-01,2022-10-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2022,2022,,118.137075,X,base year is 2015
ITA,2023-10-01,2023-10-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2023,2023,,120.137703,X,base year is 2015
ITA,2000-11-01,2000-11-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2000,2000,,75.879683,X,base year is 2015
ITA,2001-11-01,2001-11-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2001,2001,,77.676837,X,base year is 2015
ITA,2002-11-01,2002-11-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2002,2002,,79.873357,X,base year is 2015
ITA,2003-11-01,2003-11-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2003,2003,,81.870193,X,base year is 2015
ITA,2004-11-01,2004-11-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2004,2004,,83.401094,X,base year is 2015
ITA,2005-11-01,2005-11-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2005,2005,,85.264799,X,base year is 2015
ITA,2006-11-01,2006-11-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2006,2006,,86.795709,X,base year is 2015
ITA,2007-11-01,2007-11-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2007,2007,,88.859107,X,base year is 2015
ITA,2008-11-01,2008-11-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2008,2008,,91.255309,X,base year is 2015
ITA,2009-11-01,2009-11-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2009,2009,,91.854357,X,base year is 2015
ITA,2010-11-01,2010-11-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2010,2010,,93.451828,X,base year is 2015
ITA,2011-11-01,2011-11-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2011,2011,,96.495403,X,base year is 2015
ITA,2012-11-01,2012-11-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2012,2012,,98.914763,X,base year is 2015
ITA,2013-11-01,2013-11-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2013,2013,,99.566127,X,base year is 2015
ITA,2014-11-01,2014-11-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2014,2014,,99.752235,X,base year is 2015
ITA,2015-11-01,2015-11-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2015,2015,,99.845295,X,base year is 2015
ITA,2016-11-01,2016-11-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2016,2016,,99.931362,X,base year is 2015
ITA,2017-11-01,2017-11-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2017,2017,,100.831644,X,base year is 2015
ITA,2018-11-01,2018-11-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2018,2018,,102.432146,X,base year is 2015
ITA,2019-11-01,2019-11-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2019,2019,,102.632209,X,base year is 2015
ITA,2020-11-01,2020-11-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2020,2020,,102.432146,X,base year is 2015
ITA,2021-11-01,2021-11-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2021,2021,,106.233339,X,base year is 2015
ITA,2022-11-01,2022-11-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2022,2022,,118.737264,X,base year is 2015
ITA,2023-11-01,2023-11-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2023,2023,,119.537515,X,base year is 2015
ITA,2000-12-01,2000-12-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2000,2000,,75.946254,X,base year is 2015
ITA,2001-12-01,2001-12-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2001,2001,,77.743398,X,base year is 2015
ITA,2002-12-01,2002-12-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2002,2002,,79.939918,X,base year is 2015
ITA,2003-12-01,2003-12-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2003,2003,,81.936744,X,base year is 2015
ITA,2004-12-01,2004-12-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2004,2004,,83.600777,X,base year is 2015
ITA,2005-12-01,2005-12-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2005,2005,,85.264799,X,base year is 2015
ITA,2006-12-01,2006-12-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2006,2006,,86.862270,X,base year is 2015
ITA,2007-12-01,2007-12-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2007,2007,,89.125350,X,base year is 2015
ITA,2008-12-01,2008-12-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2008,2008,,91.122187,X,base year is 2015
ITA,2009-12-01,2009-12-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2009,2009,,92.054039,X,base year is 2015
ITA,2010-12-01,2010-12-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2010,2010,,93.784633,X,base year is 2015
ITA,2011-12-01,2011-12-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2011,2011,,96.867610,X,base year is 2015
ITA,2012-12-01,2012-12-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2012,2012,,99.100871,X,base year is 2015
ITA,2013-12-01,2013-12-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2013,2013,,99.752235,X,base year is 2015
ITA,2014-12-01,2014-12-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2014,2014,,99.752235,X,base year is 2015
ITA,2015-12-01,2015-12-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2015,2015,,99.845295,X,base year is 2015
ITA,2016-12-01,2016-12-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2016,2016,,100.331487,X,base year is 2015
ITA,2017-12-01,2017-12-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2017,2017,,101.231770,X,base year is 2015
ITA,2018-12-01,2018-12-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2018,2018,,102.332115,X,base year is 2015
ITA,2019-12-01,2019-12-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2019,2019,,102.832272,X,base year is 2015
ITA,2020-12-01,2020-12-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2020,2020,,102.632209,X,base year is 2015
ITA,2021-12-01,2021-12-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2021,2021,,106.633465,X,base year is 2015
ITA,2022-12-01,2022-12-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2022,2022,,119.037358,X,base year is 2015
ITA,2023-12-01,2023-12-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2023,2023,,119.737577,X,base year is 2015
ITA,2001-01-01,2001-01-31,106,'380,Italy,23014,Food price inflation,6121,Value,7001,January,2001,2001,%,3.013186,E,
ITA,2002-01-01,2002-01-31,106,'380,Italy,23014,Food price inflation,6121,Value,7001,January,2002,2002,%,4.936021,E,
ITA,2003-01-01,2003-01-31,106,'380,Italy,23014,Food price inflation,6121,Value,7001,January,2003,2003,%,2.526129,E,
ITA,2004-01-01,2004-01-31,106,'380,Italy,23014,Food price inflation,6121,Value,7001,January,2004,2004,%,3.993202,E,
ITA,2005-01-01,2005-01-31,106,'380,Italy,23014,Food price inflation,6121,Value,7001,January,2005,2005,%,-0.653596,E,
ITA,2006-01-01,2006-01-31,106,'380,Italy,23014,Food price inflation,6121,Value,7001,January,2006,2006,%,1.069074,E,
ITA,2007-01-01,2007-01-31,106,'380,Italy,23014,Food price inflation,6121,Value,7001,January,2007,2007,%,2.603746,E,
ITA,2008-01-01,2008-01-31,106,'380,Italy,23014,Food price inflation,6121,Value,7001,January,2008,2008,%,4.520222,E,
ITA,2009-01-01,2009-01-31,106,'380,Italy,23014,Food price inflation,6121,Value,7001,January,2009,2009,%,3.793631,E,
ITA,2010-01-01,2010-01-31,106,'380,Italy,23014,Food price inflation,6121,Value,7001,January,2010,2010,%,0.292398,E,
ITA,2011-01-01,2011-01-31,106,'380,Italy,23014,Food price inflation,6121,Value,7001,January,2011,2011,%,1.621721,E,
ITA,2012-01-01,2012-01-31,106,'380,Italy,23014,Food price inflation,6121,Value,7001,January,2012,2012,%,2.366861,E,
ITA,2013-01-01,2013-01-31,106,'380,Italy,23014,Food price inflation,6121,Value,7001,January,2013,2013,%,3.082855,E,
ITA,2014-01-01,2014-01-31,106,'380,Italy,23014,Food price inflation,6121,Value,7001,January,2014,2014,%,1.308406,E,
ITA,2015-01-01,2015-01-31,106,'380,Italy,23014,Food price inflation,6121,Value,7001,January,2015,2015,%,0.092259,E,
ITA,2016-01-01,2016-01-31,106,'380,Italy,23014,Food price inflation,6121,Value,7001,January,2016,2016,%,0.376769,E,
ITA,2017-01-01,2017-01-31,106,'380,Italy,23014,Food price inflation,6121,Value,7001,January,2017,2017,%,2.297702,E,
ITA,2018-01-01,2018-01-31,106,'380,Italy,23014,Food price inflation,6121,Value,7001,January,2018,2018,%,1.269531,E,
ITA,2019-01-01,2019-01-31,106,'380,Italy,23014,Food price inflation,6121,Value,7001,January,2019,2019,%,0.675024,E,
ITA,2020-01-01,2020-01-31,106,'380,Italy,23014,Food price inflation,6121,Value,7001,January,2020,2020,%,0.574713,E,
ITA,2021-01-01,2021-01-31,106,'380,Italy,23014,Food price inflation,6121,Value,7001,January,2021,2021,%,0.666667,E,
ITA,2022-01-01,2022-01-31,106,'380,Italy,23014,Food price inflation,6121,Value,7001,January,2022,2022,%,3.595080,E,
ITA,2023-01-01,2023-01-31,106,'380,Italy,23014,Food price inflation,6121,Value,7001,January,2023,2023,%,12.602740,E,
ITA,2024-01-01,2024-01-31,106,'380,Italy,23014,Food price inflation,6121,Value,7001,January,2024,2024,%,5.758313,E,
ITA,2001-02-01,2001-02-28,106,'380,Italy,23014,Food price inflation,6121,Value,7002,February,2001,2001,%,3.568079,E,
ITA,2002-02-01,2002-02-28,106,'380,Italy,23014,Food price inflation,6121,Value,7002,February,2002,2002,%,4.351759,E,
ITA,2003-02-01,2003-02-28,106,'380,Italy,23014,Food price inflation,6121,Value,7002,February,2003,2003,%,2.345796,E,
ITA,2004-02-01,2004-02-29,106,'380,Italy,23014,Food price inflation,6121,Value,7002,February,2004,2004,%,3.989811,E,
ITA,2005-02-01,2005-02-28,106,'380,Italy,23014,Food price inflation,6121,Value,7002,February,2005,2005,%,-0.408170,E,
ITA,2006-02-01,2006-02-28,106,'380,Italy,23014,Food price inflation,6121,Value,7002,February,2006,2006,%,0.901634,E,
ITA,2007-02-01,2007-02-28,106,'380,Italy,23014,Food price inflation,6121,Value,7002,February,2007,2007,%,2.518287,E,
ITA,2008-02-01,2008-02-29,106,'380,Italy,23014,Food price inflation,6121,Value,7002,February,2008,2008,%,4.912831,E,
ITA,2009-02-01,2009-02-28,106,'380,Italy,23014,Food price inflation,6121,Value,7002,February,2009,2009,%,3.474325,E,
ITA,2010-02-01,2010-02-28,106,'380,Italy,23014,Food price inflation,6121,Value,7002,February,2010,2010,%,0.145986,E,
ITA,2011-02-01,2011-02-28,106,'380,Italy,23014,Food price inflation,6121,Value,7002,February,2011,2011,%,2.022599,E,
ITA,2012-02-01,2012-02-29,106,'380,Italy,23014,Food price inflation,6121,Value,7002,February,2012,2012,%,2.750492,E,
ITA,2013-02-01,2013-02-28,106,'380,Italy,23014,Food price inflation,6121,Value,7002,February,2013,2013,%,2.390053,E,
ITA,2014-02-01,2014-02-28,106,'380,Italy,23014,Food price inflation,6121,Value,7002,February,2014,2014,%,0.933709,E,
ITA,2015-02-01,2015-02-28,106,'380,Italy,23014,Food price inflation,6121,Value,7002,February,2015,2015,%,1.017527,E,
ITA,2016-02-01,2016-02-29,106,'380,Italy,23014,Food price inflation,6121,Value,7002,February,2016,2016,%,-0.366254,E,
ITA,2017-02-01,2017-02-28,106,'380,Italy,23014,Food price inflation,6121,Value,7002,February,2017,2017,%,3.800000,E,
ITA,2018-02-01,2018-02-28,106,'380,Italy,23014,Food price inflation,6121,Value,7002,February,2018,2018,%,-0.770713,E,
ITA,2019-02-01,2019-02-28,106,'380,Italy,23014,Food price inflation,6121,Value,7002,February,2019,2019,%,1.747573,E,
ITA,2020-02-01,2020-02-29,106,'380,Italy,23014,Food price inflation,6121,Value,7002,February,2020,2020,%,0.286260,E,
ITA,2021-02-01,2021-02-28,106,'380,Italy,23014,Food price inflation,6121,Value,7002,February,2021,2021,%,0.380590,E,
ITA,2022-02-01,2022-02-28,106,'380,Italy,23014,Food price inflation,6121,Value,7002,February,2022,2022,%,4.834123,E,
ITA,2023-02-01,2023-02-28,106,'380,Italy,23014,Food price inflation,6121,Value,7002,February,2023,2023,%,13.200723,E,
ITA,2024-02-01,2024-02-29,106,'380,Italy,23014,Food price inflation,6121,Value,7002,February,2024,2024,%,3.913738,E,
ITA,2001-03-01,2001-03-31,106,'380,Italy,23014,Food price inflation,6121,Value,7003,March,2001,2001,%,3.461176,E,
ITA,2002-03-01,2002-03-31,106,'380,Italy,23014,Food price inflation,6121,Value,7003,March,2002,2002,%,4.249546,E,
ITA,2003-03-01,2003-03-31,106,'380,Italy,23014,Food price inflation,6121,Value,7003,March,2003,2003,%,2.428451,E,
ITA,2004-03-01,2004-03-31,106,'380,Italy,23014,Food price inflation,6121,Value,7003,March,2004,2004,%,3.725661,E,
ITA,2005-03-01,2005-03-31,106,'380,Italy,23014,Food price inflation,6121,Value,7003,March,2005,2005,%,-0.244904,E,
ITA,2006-03-01,2006-03-31,106,'380,Italy,23014,Food price inflation,6121,Value,7003,March,2006,2006,%,0.981998,E,
ITA,2007-03-01,2007-03-31,106,'380,Italy,23014,Food price inflation,6121,Value,7003,March,2007,2007,%,2.350078,E,
ITA,2008-03-01,2008-03-31,106,'380,Italy,23014,Food price inflation,6121,Value,7003,March,2008,2008,%,5.463184,E,
ITA,2009-03-01,2009-03-31,106,'380,Italy,23014,Food price inflation,6121,Value,7003,March,2009,2009,%,3.003007,E,
ITA,2010-03-01,2010-03-31,106,'380,Italy,23014,Food price inflation,6121,Value,7003,March,2010,2010,%,0.000000,E,
ITA,2011-03-01,2011-03-31,106,'380,Italy,23014,Food price inflation,6121,Value,7003,March,2011,2011,%,2.323249,E,
ITA,2012-03-01,2012-03-31,106,'380,Italy,23014,Food price inflation,6121,Value,7003,March,2012,2012,%,2.546527,E,
ITA,2013-03-01,2013-03-31,106,'380,Italy,23014,Food price inflation,6121,Value,7003,March,2013,2013,%,2.387770,E,
ITA,2014-03-01,2014-03-31,106,'380,Italy,23014,Food price inflation,6121,Value,7003,March,2014,2014,%,0.559701,E,
ITA,2015-03-01,2015-03-31,106,'380,Italy,23014,Food price inflation,6121,Value,7003,March,2015,2015,%,1.113151,E,
ITA,2016-03-01,2016-03-31,106,'380,Italy,23014,Food price inflation,6121,Value,7003,March,2016,2016,%,-0.383096,E,
ITA,2017-03-01,2017-03-31,106,'380,Italy,23014,Food price inflation,6121,Value,7003,March,2017,2017,%,2.805611,E,
ITA,2018-03-01,2018-03-31,106,'380,Italy,23014,Food price inflation,6121,Value,7003,March,2018,2018,%,0.487329,E,
ITA,2019-03-01,2019-03-31,106,'380,Italy,23014,Food price inflation,6121,Value,7003,March,2019,2019,%,1.066925,E,
ITA,2020-03-01,2020-03-31,106,'380,Italy,23014,Food price inflation,6121,Value,7003,March,2020,2020,%,1.055662,E,
ITA,2021-03-01,2021-03-31,106,'380,Italy,23014,Food price inflation,6121,Value,7003,March,2021,2021,%,0.189934,E,
ITA,2022-03-01,2022-03-31,106,'380,Italy,23014,Food price inflation,6121,Value,7003,March,2022,2022,%,5.781991,E,
ITA,2023-03-01,2023-03-31,106,'380,Italy,23014,Food price inflation,6121,Value,7003,March,2023,2023,%,13.172043,E,
ITA,2024-03-01,2024-03-31,106,'380,Italy,23014,Food price inflation,6121,Value,7003,March,2024,2024,%,2.850356,E,
ITA,2001-04-01,2001-04-30,106,'380,Italy,23014,Food price inflation,6121,Value,7004,April,2001,2001,%,3.631296,E,
ITA,2002-04-01,2002-04-30,106,'380,Italy,23014,Food price inflation,6121,Value,7004,April,2002,2002,%,4.222819,E,
ITA,2003-04-01,2003-04-30,106,'380,Italy,23014,Food price inflation,6121,Value,7004,April,2003,2003,%,2.241382,E,
ITA,2004-04-01,2004-04-30,106,'380,Italy,23014,Food price inflation,6121,Value,7004,April,2004,2004,%,3.372672,E,
ITA,2005-04-01,2005-04-30,106,'380,Italy,23014,Food price inflation,6121,Value,7004,April,2005,2005,%,-0.163132,E,
ITA,2006-04-01,2006-04-30,106,'380,Italy,23014,Food price inflation,6121,Value,7004,April,2006,2006,%,0.898688,E,
ITA,2007-04-01,2007-04-30,106,'380,Italy,23014,Food price inflation,6121,Value,7004,April,2007,2007,%,2.672074,E,
ITA,2008-04-01,2008-04-30,106,'380,Italy,23014,Food price inflation,6121,Value,7004,April,2008,2008,%,5.599370,E,
ITA,2009-04-01,2009-04-30,106,'380,Italy,23014,Food price inflation,6121,Value,7004,April,2009,2009,%,2.688577,E,
ITA,2010-04-01,2010-04-30,106,'380,Italy,23014,Food price inflation,6121,Value,7004,April,2010,2010,%,-0.218188,E,
ITA,2011-04-01,2011-04-30,106,'380,Italy,23014,Food price inflation,6121,Value,7004,April,2011,2011,%,2.323249,E,
ITA,2012-04-01,2012-04-30,106,'380,Italy,23014,Food price inflation,6121,Value,7004,April,2012,2012,%,2.448586,E,
ITA,2013-04-01,2013-04-30,106,'380,Italy,23014,Food price inflation,6121,Value,7004,April,2013,2013,%,2.676854,E,
ITA,2014-04-01,2014-04-30,106,'380,Italy,23014,Food price inflation,6121,Value,7004,April,2014,2014,%,0.372442,E,
ITA,2015-04-01,2015-04-30,106,'380,Italy,23014,Food price inflation,6121,Value,7004,April,2015,2015,%,1.020399,E,
ITA,2016-04-01,2016-04-30,106,'380,Italy,23014,Food price inflation,6121,Value,7004,April,2016,2016,%,-0.091816,E,
ITA,2017-04-01,2017-04-30,106,'380,Italy,23014,Food price inflation,6121,Value,7004,April,2017,2017,%,2.200000,E,
ITA,2018-04-01,2018-04-30,106,'380,Italy,23014,Food price inflation,6121,Value,7004,April,2018,2018,%,1.174168,E,
ITA,2019-04-01,2019-04-30,106,'380,Italy,23014,Food price inflation,6121,Value,7004,April,2019,2019,%,0.386847,E,
ITA,2020-04-01,2020-04-30,106,'380,Italy,23014,Food price inflation,6121,Value,7004,April,2020,2020,%,2.793834,E,
